	university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
491	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-12-15	stacey	khan	female	9	3380	9 de julio kilometro 20	heidi38@yahoo.com
492	universidad tecnológica nacional	ciencias veterinarias	2021-01-31	daniel	kim	male	32	3118	centro comunitario cnia nue	qconway@gmail.com
493	universidad tecnológica nacional	licenciatura en musicoterapia	2020-12-22	keith	roman	male	17	3144	alcaraz 1ro	oscarchoi@yahoo.com
494	universidad tecnológica nacional	bioquímica	2020-11-05	joshua	harris	male	94	2751	almacen castro	nmccarthy@gmail.com
495	universidad tecnológica nacional	licenciatura en ciencia política 	2020-10-14	catherine	kelley	female	30	2449	avena	lawsonjoshua@gmail.com
496	universidad tecnológica nacional	licenciatura en ciencias de la computación	2021-01-05	jordan	nguyen	female	20	2703	cabo san fermin	richardsonamanda@gmail.com
497	universidad tecnológica nacional	licenciatura en ciencias ambientales	2020-09-09	leonard	campbell	male	64	6331	colonia beaufort	maryfox@gmail.com
498	universidad tecnológica nacional	diseño industrial	2021-01-27	eric	stout	male	20	3027	la pelada	alexandria72@hotmail.com
499	universidad tecnológica nacional	diseño de imagen y sonido	2020-11-17	david	miller	male	14	3705	10 de mayo	jeffreykelley@hotmail.com
500	universidad tecnológica nacional	licenciatura en ciencias de la computación	2021-01-03	dr.	brandon	male	7	3187	atencio	butlersarah@hotmail.com
501	universidad tecnológica nacional	licenciatura en musicoterapia	2020-11-21	daniel	warner	male	57	5553	empalme frontera	starkstacey@gmail.com
502	universidad tecnológica nacional	licenciatura en kinesiología y fisiatría	2020-11-15	daniel	smith	male	89	9211	cushamen	jennifer24@yahoo.com
503	universidad tecnológica nacional	licenciatura en ciencias ambientales	2020-12-17	aaron	hansen	male	115	1808	alejandro petion	michaelmacdonald@yahoo.com
504	universidad tecnológica nacional	licenciatura en ciencias de la educación 	2021-01-27	linda	bryant	female	18	3451	batelito	lacey88@hotmail.com
505	universidad tecnológica nacional	contador público 	2020-12-22	rebecca	hooper	female	93	4653	casira	john66@gmail.com
506	universidad tecnológica nacional	contador público 	2020-10-06	brooke	bailey	female	27	2202	cerana	udaniels@gmail.com
507	universidad tecnológica nacional	licenciatura en ciencia política 	2020-11-14	brian	lopez	male	51	5572	alto grande	kennethgreen@yahoo.com
508	universidad tecnológica nacional	contador público 	2021-01-07	mark	jones	male	6	6062	coronel granada	william23@gmail.com
509	universidad tecnológica nacional	licenciatura en ciencia y tecnología de alimentos	2021-01-04	richard	livingston	male	97	4174	ampata	reiddarren@gmail.com
510	universidad tecnológica nacional	agronomía	2020-12-22	larry	taylor	male	27	8415	arroyo las minas	ystevens@yahoo.com
511	universidad tecnológica nacional	licenciatura en planificación y diseño del paisaje	2020-11-19	jennifer	hardin	female	78	5319	colpes	imcdowell@gmail.com
512	universidad tecnológica nacional	técnico para bioterios 	2020-11-26	thomas	gillespie	male	3	5601	capitan montoya	fordkathy@hotmail.com
513	universidad tecnológica nacional	bioquímica	2020-09-16	mary	harris	female	79	8309	centenario	daniel90@gmail.com
514	universidad tecnológica nacional	agronomía	2020-10-18	daniel	macias	male	109	1876	bernal este	michaelmckay@gmail.com
515	universidad tecnológica nacional	licenciatura en terapia ocupacional	2021-01-08	melanie	wilkins	female	98	5582	alberto flores	jacobsonpamela@yahoo.com
516	universidad tecnológica nacional	licenciatura en kinesiología y fisiatría	2020-11-19	andre	lewis	male	79	6607	anasagasti	kking@yahoo.com
517	universidad tecnológica nacional	licenciatura en producción de bioimagenes	2020-12-21	carlos	downs	male	115	2115	colonia valdez	fsanchez@yahoo.com
518	universidad tecnológica nacional	técnico para bioterios 	2020-09-22	lori	collins	female	67	5709	bañadito viejo	morenowendy@yahoo.com
519	universidad tecnológica nacional	diseño industrial	2021-01-18	joshua	lawrence	male	50	8136	algarrobo	sarahpeterson@yahoo.com
520	universidad tecnológica nacional	licenciatura en relaciones del trabajo 	2020-09-09	joel	garcia	male	46	3592	colonia hardy	stevensalexander@hotmail.com
521	universidad tecnológica nacional	ingeniería electrónica	2020-11-27	elizabeth	smith	female	104	3194	paso telegrafo	wilkinsonjoseph@gmail.com
522	universidad tecnológica nacional	diseño de imagen y sonido	2020-09-02	jessica	parsons	female	97	5519	alto de las arañas	moralesivan@hotmail.com
523	universidad tecnológica nacional	licenciatura en musicoterapia	2021-01-05	wesley	bradley	male	17	3074	colonia el simbol	amy91@hotmail.com
524	universidad tecnológica nacional	licenciatura en ciencia política 	2020-10-10	brandi	evans	female	12	6205	el guanaco	petersonnicole@gmail.com
525	universidad tecnológica nacional	licenciatura en ciencias ambientales	2020-10-10	david	lawrence	male	55	3122	arroyo corralito	wolfjenny@yahoo.com
526	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-12-08	john	vasquez	male	17	3029	colonia adolfo alsina	christopher64@yahoo.com
527	universidad tecnológica nacional	licenciatura en ciencia política 	2020-09-18	chelsea	ray	female	62	3516	basail	whitesean@yahoo.com
528	universidad tecnológica nacional	diseño de imagen y sonido	2020-10-15	taylor	bennett	female	30	8150	campo la lima	matthewsmary@gmail.com
529	universidad tecnológica nacional	licenciatura en sociología 	2020-10-16	summer	klein	female	22	8185	campo del norte americano	chadcummings@gmail.com
530	universidad tecnológica nacional	medicina	2020-10-22	john	ford	male	64	5321	el potrero	elizabeth32@yahoo.com
531	universidad tecnológica nacional	licenciatura en gestión de agroalimentos	2020-11-20	kathryn	jones	female	3	3042	abipones	tmorton@gmail.com
532	universidad tecnológica nacional	técnico para bioterios 	2020-11-09	katelyn	alexander	female	12	4743	aconquija	timothy89@gmail.com
533	universidad tecnológica nacional	contador público 	2020-09-11	brian	mason	male	48	3200	colonia los sauces	mwolf@gmail.com
534	universidad tecnológica nacional	diseño de imagen y sonido	2020-10-26	janice	lara	female	86	8371	atreuco	alijulie@yahoo.com
535	universidad tecnológica nacional	ingeniería en informática	2020-11-15	donald	eaton	male	46	8129	17 de agosto	thomasamber@hotmail.com
536	universidad tecnológica nacional	agronomía	2020-10-20	ronald	baldwin	male	28	4700	banda varela	smontgomery@yahoo.com
537	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-09-23	cheryl	smith	female	61	1804	canning	jeffreykrause@gmail.com
538	universidad tecnológica nacional	farmacia	2020-10-04	kyle	sellers	male	64	1776	9 de abril	oashley@gmail.com
539	universidad tecnológica nacional	técnico para bioterios 	2020-11-30	andrew	martin	male	99	2611	estacion christophersen	johnhodges@yahoo.com
540	universidad tecnológica nacional	licenciatura en planificación y diseño del paisaje	2020-09-18	brianna	harrison	female	100	6620	chivilcoy	samantha49@gmail.com
541	universidad tecnológica nacional	licenciatura en artes	2020-10-28	anthony	shah	male	2	6720	kilometro 125	fgilmore@yahoo.com
542	universidad tecnológica nacional	licenciatura en artes	2020-10-15	ryan	hernandez	male	110	5351	banda florida	leblancrachel@gmail.com
543	universidad tecnológica nacional	ciencias veterinarias	2020-10-02	michael	knight	male	20	9000	comodoro rivadavia	bhancock@gmail.com
544	universidad tecnológica nacional	licenciatura en ciencias ambientales	2021-01-23	katie	hall	female	15	7108	costa del este	swebb@yahoo.com
545	universidad tecnológica nacional	licenciatura en gestión de agroalimentos	2020-09-01	nicole	herrera	female	49	1655	jose leon suarez	gordonhale@yahoo.com
546	universidad tecnológica nacional	licenciatura en ciencias de la educación 	2020-11-04	albert	mueller	male	79	4503	arrayanal	heather84@gmail.com
547	universidad tecnológica nacional	diseño industrial	2020-11-10	tom	boyd	male	83	6070	balsa	fanderson@yahoo.com
548	universidad tecnológica nacional	arquitectura	2021-01-26	anna	maynard	female	62	2535	el trebol	glee@hotmail.com
549	universidad tecnológica nacional	licenciatura en ciencia política 	2020-10-05	michael	vaughn	male	87	3585	el sombrerito	annamcdowell@gmail.com
550	universidad tecnológica nacional	licenciatura en ciencias biológicas	2021-01-21	jonathan	steele	male	85	5401	barrio el tontal	andreewing@yahoo.com
551	universidad tecnológica nacional	ingeniería mecánica	2020-12-25	lori	smith	female	97	2152	granadero baigorria	anna33@yahoo.com
552	universidad tecnológica nacional	medicina	2020-12-01	timothy	james	male	23	3281	calera	vjohnson@yahoo.com
553	universidad tecnológica nacional	licenciatura en psicología	2020-09-13	nicholas	thompson	male	66	1765	isidro casanova	hschmitt@yahoo.com
554	universidad tecnológica nacional	bioquímica	2020-10-01	tiffany	glover	female	97	3134	antonio tomas sud	fnielsen@gmail.com
555	universidad tecnológica nacional	diseño industrial	2020-11-23	stephanie	banks	female	92	5611	agua rica	alexandersharp@gmail.com
556	universidad tecnológica nacional	licenciatura en ciencias geológicas	2020-10-17	donald	burton	male	48	1881	san francisco solano	petersenstephanie@hotmail.com
557	universidad tecnológica nacional	ciencias veterinarias	2020-12-31	melanie	ellison	female	55	4728	chumbicha	davidtanner@hotmail.com
558	universidad tecnológica nacional	licenciatura en terapia ocupacional	2020-11-11	kara	watson	female	56	2600	boca p 25	harristanya@gmail.com
559	universidad tecnológica nacional	licenciatura en producción de bioimagenes	2020-12-23	amy	miller	female	97	8127	estela	inguyen@yahoo.com
560	universidad tecnológica nacional	licenciatura en musicoterapia	2021-01-02	james	bowman	male	107	1834	temperley	jacksonkristina@gmail.com
561	universidad tecnológica nacional	técnico para bioterios 	2020-11-28	michael	johnson	male	89	9201	cachel	cervantesloretta@yahoo.com
562	universidad tecnológica nacional	ingeniería en informática	2020-12-20	heidi	byrd	female	60	4176	alto del puesto	mark05@yahoo.com
563	universidad tecnológica nacional	medicina	2020-12-01	sarah	davis	female	38	2212	campo galloso	davidsimmons@gmail.com
564	universidad tecnológica nacional	diseño industrial	2020-10-29	paul	taylor	male	30	6338	leubuco	stephanietrujillo@yahoo.com
565	universidad tecnológica nacional	diseño industrial	2020-11-27	robert	butler	male	37	2445	cristolia	xjones@yahoo.com
566	universidad tecnológica nacional	bioquímica	2020-12-05	julie	wilson	female	70	8171	espartillar	samantha14@hotmail.com
567	universidad tecnológica nacional	licenciatura en planificación y diseño del paisaje	2020-12-03	stuart	butler	male	41	2147	san genaro norte	kwhite@yahoo.com
568	universidad tecnológica nacional	ingeniería en informática	2020-11-09	kevin	alvarado	male	103	7169	juancho	theresaduncan@hotmail.com
569	universidad tecnológica nacional	licenciatura en artes	2020-10-14	isaac	bailey	male	10	3112	colonia loma negra	xpowell@gmail.com
570	universidad tecnológica nacional	licenciatura en ciencias geológicas	2021-01-23	justin	thomas	male	113	4632	antumpa	brittanysmith@yahoo.com
571	universidad tecnológica nacional	medicina	2020-10-04	jason	liu	male	98	2322	cabaña el cisne	morenobrad@hotmail.com
572	universidad tecnológica nacional	licenciatura en artes	2020-09-15	charles	thompson	male	67	1874	villa dominico	samuelfields@yahoo.com
573	universidad tecnológica nacional	ingeniería electrónica	2020-10-04	trevor	jacobs	male	44	3505	arroyo quintana	danielstewart@yahoo.com
574	universidad tecnológica nacional	contador público 	2020-11-27	nicole	stanton	female	90	4513	alto calilegua	awallace@yahoo.com
575	universidad tecnológica nacional	ciencias veterinarias	2020-12-02	shannon	west	male	104	2631	cora	vsantiago@gmail.com
576	universidad tecnológica nacional	bioquímica	2021-01-11	rachel	brown	female	109	5367	cachiyuyal	joshua90@yahoo.com
577	universidad tecnológica nacional	licenciatura en ciencia política 	2020-10-25	anthony	snyder	male	37	5461	aguada de la peña	adamwerner@hotmail.com
578	universidad tecnológica nacional	licenciatura en terapia ocupacional	2020-12-02	julie	jensen	female	84	4126	el brete	emay@gmail.com
579	universidad tecnológica nacional	licenciatura en ciencias ambientales	2021-01-18	kevin	vazquez	male	58	6433	arturo vatteone	pamelabarrett@hotmail.com
580	universidad tecnológica nacional	licenciatura en ciencias de la educación 	2020-11-12	john	hogan	male	49	5722	acasape	jamesdennis@hotmail.com
581	universidad tecnológica nacional	licenciatura en ciencias de la educación 	2020-10-26	lauren	smith	female	44	6228	aguas buenas	derricklawrence@hotmail.com
582	universidad tecnológica nacional	licenciatura en planificación y diseño del paisaje	2020-12-18	william	kennedy	male	106	2142	campo medina	krivera@hotmail.com
583	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-10-19	kristen	carter	female	33	2820	colonia el potrero	hrasmussen@gmail.com
584	universidad tecnológica nacional	licenciatura en relaciones del trabajo 	2021-01-07	lauren	navarro	female	99	6457	ingeniero beaugey	adam29@gmail.com
585	universidad tecnológica nacional	agronomía	2020-10-10	michael	nelson	male	21	2342	campo el mataco	kimberlyvalencia@yahoo.com
586	universidad tecnológica nacional	diseño industrial	2021-01-10	nancy	davis	female	11	6201	chanilao	kyliegriffin@yahoo.com
587	universidad tecnológica nacional	licenciatura en kinesiología y fisiatría	2020-11-07	anthony	parks	male	40	6062	coronel granada	jasminetrujillo@hotmail.com
588	universidad tecnológica nacional	licenciatura en ciencias geológicas	2020-10-22	victoria	clay	female	63	5313	estacion mazan	ronald40@hotmail.com
589	universidad tecnológica nacional	medicina	2020-10-23	amber	chandler	female	95	4504	23 de agosto	rachelrussell@hotmail.com
590	universidad tecnológica nacional	ingeniería en informática	2020-12-07	jonathan	alvarez	male	95	1832	lomas de zamora	evan63@hotmail.com
591	universidad tecnológica nacional	farmacia	2021-01-01	chad	brooks	male	66	4718	barro negro	tmckenzie@yahoo.com
592	universidad tecnológica nacional	farmacia	2020-11-18	christopher	murphy	male	108	2121	perez	ibrown@gmail.com
593	universidad tecnológica nacional	licenciatura en administración 	2020-10-19	justin	smith	male	3	5325	alpasinche	sandovalmelissa@gmail.com
594	universidad tecnológica nacional	ingeniería mecánica	2020-12-19	anthony	williams	male	3	2729	carreras	alex17@hotmail.com
595	universidad tecnológica nacional	licenciatura en psicología	2020-12-23	larry	martinez	male	101	8366	chelforo	terry64@yahoo.com
596	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-10-21	christopher	ramos	male	44	9201	cachel	randychang@gmail.com
597	universidad tecnológica nacional	farmacia	2021-01-20	mark	trevino	male	82	9200	arroyo pescado	paynejoseph@yahoo.com
598	universidad tecnológica nacional	técnico para bioterios 	2020-10-25	joseph	durham	male	97	8148	estancia las isletas	bmoore@hotmail.com
599	universidad tecnológica nacional	farmacia	2020-10-06	diana	rodriguez	female	17	3378	22 de diciembre	harrisnicole@gmail.com
600	universidad tecnológica nacional	licenciatura en ciencias ambientales	2020-11-09	joel	greene	male	64	9225	arenoso	garnererica@hotmail.com
601	universidad tecnológica nacional	licenciatura en psicología	2020-10-22	anthony	powell	male	40	5612	valle de las leñas	ddavidson@hotmail.com
602	universidad tecnológica nacional	licenciatura en ciencias ambientales	2021-01-29	diane	davis	female	71	8371	atreuco	zriddle@hotmail.com
603	universidad tecnológica nacional	licenciatura en musicoterapia	2020-09-30	david	marks	male	83	5565	campo de los andes	crystalnichols@hotmail.com
604	universidad tecnológica nacional	licenciatura en ciencias de la educación 	2020-10-14	jason	pierce	male	39	5276	baldes de pacheco	sierrabarrett@yahoo.com
605	universidad tecnológica nacional	licenciatura en ciencias de la computación	2021-01-12	jake	phillips	male	103	3513	arbol solo	thomas72@yahoo.com
606	universidad tecnológica nacional	técnico para bioterios 	2020-12-27	kevin	perez	male	59	3461	abo nezu	carriebaker@hotmail.com
607	universidad tecnológica nacional	actuario 	2020-10-13	reginald	ward	male	10	9015	alma grande	michael15@hotmail.com
608	universidad tecnológica nacional	licenciatura en ciencia política 	2020-11-02	ellen	atkins	female	61	3111	almacen cristian schubert	joelmccoy@gmail.com
609	universidad tecnológica nacional	ciencias veterinarias	2020-12-27	melissa	mann	female	52	3555	campo huber	aprilgardner@yahoo.com
610	universidad tecnológica nacional	ciencias veterinarias	2020-10-24	mr.	jordan	male	74	3509	campo el bermejo	fieldsjennifer@hotmail.com
611	universidad tecnológica nacional	licenciatura en ciencias de la educación 	2020-10-02	caitlyn	allen	female	68	6652	olascoaga	riveradustin@yahoo.com
612	universidad tecnológica nacional	licenciatura en musicoterapia	2020-11-02	nicole	foster	female	33	5517	cespedes	daniel11@gmail.com
613	universidad tecnológica nacional	licenciatura en musicoterapia	2020-10-28	jared	reynolds	male	100	6409	jose maria blanco	ryan49@gmail.com
614	universidad tecnológica nacional	técnico para bioterios 	2021-01-05	gary	perry	male	78	3081	cavour	martinwesley@yahoo.com
615	universidad tecnológica nacional	farmacia	2020-09-04	erin	ellis	female	18	8136	algarrobo	judith31@gmail.com
616	universidad tecnológica nacional	licenciatura en relaciones del trabajo 	2020-09-22	larry	hays	male	97	3142	alcaracito	pcampbell@yahoo.com
617	universidad tecnológica nacional	medicina	2020-09-28	zachary	thomas	male	73	5471	agua blanca	alex40@gmail.com
618	universidad tecnológica nacional	diseño de imagen y sonido	2020-09-29	keith	crawford	male	4	2441	crispi	wyattjavier@gmail.com
619	universidad tecnológica nacional	licenciatura en ciencias de la computación	2020-10-03	kelsey	allen	female	72	3123	aldea santa maria	hblake@hotmail.com
620	universidad tecnológica nacional	contador público 	2021-01-21	cheryl	welch	female	71	3101	aldea brasilera	daniel63@gmail.com
621	universidad tecnológica nacional	licenciatura en relaciones del trabajo 	2020-12-13	andrew	harris	male	102	6645	la limpia	michaelmitchell@yahoo.com
622	universidad tecnológica nacional	licenciatura en ciencia política 	2020-11-04	eileen	howard	female	3	7507	el bombero	mistyking@hotmail.com
623	universidad tecnológica nacional	ingeniería mecánica	2020-11-04	dennis	martinez	male	60	5261	agua del simbol	imoses@yahoo.com
624	universidad tecnológica nacional	licenciatura en ciencias ambientales	2021-01-29	michelle	peterson	female	32	6030	edmundo perkins	aaguirre@yahoo.com
625	universidad tecnológica nacional	licenciatura en relaciones del trabajo 	2020-12-15	grant	pena	male	49	3052	cañadita	sullivannancy@gmail.com
626	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-10-11	darlene	nunez	female	48	8534	aguada cecilio	elizabethlopez@gmail.com
627	universidad tecnológica nacional	licenciatura en artes	2020-09-16	mr.	brandon	male	37	2643	cafferata	jesse05@hotmail.com
628	universidad tecnológica nacional	licenciatura en gestión de agroalimentos	2020-09-16	mark	ross	male	87	3036	aromos	dylanmiller@yahoo.com
629	universidad tecnológica nacional	licenciatura en psicología	2020-10-29	meredith	brown	female	88	8201	25 de mayo	xjuarez@hotmail.com
630	universidad tecnológica nacional	diseño industrial	2021-01-10	john	jones	male	4	3328	colonia japonesa	christopher09@gmail.com
631	universidad tecnológica nacional	contador público 	2020-10-23	johnathan	hernandez	male	22	1646	san fernando	pricegregory@hotmail.com
632	universidad tecnológica nacional	licenciatura en administración 	2020-10-13	gregory	christensen	male	46	3252	aldea san jorge	lisamcpherson@yahoo.com
633	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-10-27	jennifer	christian	female	81	5577	el alto	ronaldbrown@gmail.com
634	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-09-03	michelle	thomas	female	9	1987	alegre	sandovallisa@gmail.com
635	universidad tecnológica nacional	diseño de imagen y sonido	2020-10-19	connie	chapman	female	23	6500	9 de julio	robertlawson@yahoo.com
636	universidad tecnológica nacional	licenciatura en ciencia y tecnología de alimentos	2020-11-13	spencer	ramirez	male	98	2732	4 de febrero	jdavis@yahoo.com
637	universidad tecnológica nacional	farmacia	2020-09-22	matthew	franklin	male	41	5595	cupiles	fyoung@hotmail.com
638	universidad tecnológica nacional	licenciatura en ciencias de la computación	2020-10-09	jason	lucero	male	116	1838	luis guillon	daltongarza@yahoo.com
639	universidad tecnológica nacional	diseño de imagen y sonido	2020-11-26	patricia	patel	female	2	3136	alcaraz norte	morganjennifer@yahoo.com
640	universidad tecnológica nacional	licenciatura en ciencias geológicas	2021-01-12	jesse	sanchez	male	104	5711	angelita	daniel15@gmail.com
641	universidad tecnológica nacional	licenciatura en ciencia política 	2020-11-03	dominique	jackson	female	91	1651	san andres	wsmith@gmail.com
642	universidad tecnológica nacional	licenciatura en ciencia y tecnología de alimentos	2020-09-19	alexander	dunn	male	117	2722	wheelwright	tamara67@gmail.com
643	universidad tecnológica nacional	licenciatura en planificación y diseño del paisaje	2020-12-01	kimberly	jennings	female	102	3524	el campamento	twilson@hotmail.com
644	universidad tecnológica nacional	ingeniería electrónica	2021-01-08	patrick	howard	male	99	7116	camaron chico	jason00@gmail.com
645	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-12-06	ronald	parker	male	37	6509	del valle	joshua68@gmail.com
646	universidad tecnológica nacional	agronomía	2020-12-02	alfred	ward	male	20	3300	arroyo	samanthacoffey@gmail.com
647	universidad tecnológica nacional	arquitectura	2020-11-12	victoria	thompson	female	104	3448	alamo	marshallpatrick@gmail.com
648	universidad tecnológica nacional	medicina	2020-12-04	daniel	schroeder	male	11	6500	9 de julio	smithgabriel@hotmail.com
649	universidad tecnológica nacional	licenciatura en psicología	2020-11-06	kevin	knapp	male	8	1815	escuela agricola don bosco	marygibbs@yahoo.com
650	universidad tecnológica nacional	licenciatura en psicología	2020-10-20	cindy	austin	female	10	5345	baños termales	aibarra@hotmail.com
651	universidad tecnológica nacional	licenciatura en gestión de agroalimentos	2020-11-05	karen	cameron	female	116	8148	estancia las isletas	stevensmith@hotmail.com
652	universidad tecnológica nacional	licenciatura en terapia ocupacional	2020-12-23	kristin	perez	female	55	8430	costa del rio azul	morganjeremy@gmail.com
653	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-09-20	autumn	meyer	female	105	3421	bajo guazu	zachary71@hotmail.com
654	universidad tecnológica nacional	bioquímica	2020-11-05	christina	marshall	female	59	3524	el campamento	jon41@yahoo.com
655	universidad tecnológica nacional	ingeniería electrónica	2021-01-13	jessica	leach	female	95	1746	francisco alvarez	jjackson@hotmail.com
656	universidad tecnológica nacional	licenciatura en psicología	2020-12-03	caitlyn	rivera	female	43	2126	alvear	bellbrandi@gmail.com
657	universidad tecnológica nacional	diseño de imagen y sonido	2020-10-23	todd	lambert	male	8	2144	campo horquesco	vincentjennifer@hotmail.com
658	universidad tecnológica nacional	agronomía	2020-10-21	melissa	solis	female	61	9101	alto de las plumas	melissamoore@gmail.com
659	universidad tecnológica nacional	licenciatura en administración 	2020-11-20	matthew	collins	male	7	5431	apeadero guanacache	vancejonathan@gmail.com
660	universidad tecnológica nacional	ciencias veterinarias	2020-11-18	jorge	barton	male	75	3732	colonia abate	hulldarlene@yahoo.com
661	universidad tecnológica nacional	licenciatura en gestión de agroalimentos	2021-01-31	andrea	rivera	female	2	6652	olascoaga	elizabethmarshall@yahoo.com
662	universidad tecnológica nacional	licenciatura en administración 	2020-12-01	matthew	hayes	male	113	2760	colonia los tres usaris	florestyler@hotmail.com
663	universidad tecnológica nacional	licenciatura en ciencias geológicas	2020-09-07	donna	wood	female	19	7408	la colina	joshuanorman@hotmail.com
664	universidad tecnológica nacional	ciencias veterinarias	2020-10-25	stanley	johns	male	96	7515	claudio c molina	jasontrevino@yahoo.com
665	universidad tecnológica nacional	licenciatura en ciencias geológicas	2020-10-10	jordan	jimenez	female	51	3716	campo largo	stephen84@gmail.com
666	universidad tecnológica nacional	ingeniería en informática	2021-01-17	heather	spears	female	54	2000	villa angelica	darren74@gmail.com
667	universidad tecnológica nacional	licenciatura en producción de bioimagenes	2021-01-08	joseph	johnson	male	7	3412	albardon	robersonalfred@gmail.com
668	universidad tecnológica nacional	técnico para bioterios 	2020-11-20	lori	riley	female	100	5543	3 de mayo	andreaallen@gmail.com
669	universidad tecnológica nacional	técnico para bioterios 	2020-12-02	erica	hopkins	female	68	8132	balneario chapalco	zbowers@yahoo.com
670	universidad tecnológica nacional	licenciatura en ciencias geológicas	2020-09-10	lori	chang	female	33	2255	campo rodriguez	chenmatthew@hotmail.com
671	universidad tecnológica nacional	ciencias veterinarias	2020-09-18	melissa	stanley	female	6	5471	agua blanca	brooke30@hotmail.com
672	universidad tecnológica nacional	licenciatura en sociología 	2020-10-26	thomas	wood	male	50	2946	el espinillo	amanda08@yahoo.com
673	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2021-01-31	james	rogers	male	4	1846	adrogue	qtaylor@hotmail.com
674	universidad tecnológica nacional	ciencias veterinarias	2020-12-09	samuel	wilson	male	21	1648	rincon de milberg	gcompton@yahoo.com
675	universidad tecnológica nacional	medicina	2020-09-03	michele	cross	female	33	6331	colonia beaufort	reidchad@gmail.com
676	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-12-01	john	jones	male	100	7113	la lucila del mar	bnguyen@yahoo.com
677	universidad tecnológica nacional	licenciatura en gestión de agroalimentos	2020-11-16	leslie	williamson	male	88	8156	el perdido est jose guisasola	phillipwilliams@hotmail.com
678	universidad tecnológica nacional	arquitectura	2020-12-31	jessica	burgess	female	3	7536	estacion coronel pringles	samanthariley@hotmail.com
679	universidad tecnológica nacional	licenciatura en ciencias ambientales	2020-10-20	carrie	porter	female	50	6501	12 de octubre	oortiz@yahoo.com
680	universidad tecnológica nacional	licenciatura en ciencias geológicas	2020-11-12	maria	kelly	female	28	3733	campo el jacaranda	matthew23@gmail.com
681	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-10-24	thomas	jimenez	male	59	2415	desvio boero	wardstephen@gmail.com
682	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-11-30	bryan	aguirre	male	58	3014	angel gallardo	annegarcia@hotmail.com
683	universidad tecnológica nacional	licenciatura en terapia ocupacional	2021-01-27	catherine	morales	female	3	5710	la punta	bsmith@yahoo.com
684	universidad tecnológica nacional	ciencias veterinarias	2020-10-27	diana	cabrera	female	49	6367	argentina belvedere	sabrinawilliams@hotmail.com
685	universidad tecnológica nacional	licenciatura en sociología 	2020-11-12	ralph	robinson	male	115	4151	bajo de los sueldos	cheryl60@yahoo.com
686	universidad tecnológica nacional	licenciatura en producción de bioimagenes	2020-11-10	chad	hodge	male	25	3433	carrizal norte	madisonwalker@hotmail.com
687	universidad tecnológica nacional	licenciatura en artes	2020-10-20	john	edwards	male	30	4701	acostilla	ccook@yahoo.com
688	universidad tecnológica nacional	licenciatura en ciencias geológicas	2021-01-28	kathleen	hopkins	female	88	3272	colonia 1 de mayo	parkerrobert@hotmail.com
689	universidad tecnológica nacional	licenciatura en ciencia y tecnología de alimentos	2020-12-27	amy	davis	female	58	3427	abra	hodgerose@hotmail.com
690	universidad tecnológica nacional	técnico para bioterios 	2020-12-27	evan	brown	male	61	3206	bella union paraje	johnreid@gmail.com
691	universidad tecnológica nacional	licenciatura en planificación y diseño del paisaje	2020-12-28	jeanne	christian	female	100	1737	kilometro 77	marcusbrown@gmail.com
692	universidad tecnológica nacional	farmacia	2020-10-20	hannah	patterson	female	20	6665	ernestina	scottsoto@gmail.com
693	universidad tecnológica nacional	licenciatura en kinesiología y fisiatría	2020-09-17	carrie	arias	female	45	2349	colonia dos rosas y la legua	deborah98@hotmail.com
694	universidad tecnológica nacional	licenciatura en kinesiología y fisiatría	2020-10-17	eric	hogan	male	103	5467	acerillos	eandrews@hotmail.com
695	universidad tecnológica nacional	ingeniería en informática	2020-12-09	ian	hernandez	male	37	6601	altamira	jillleonard@gmail.com
696	universidad tecnológica nacional	bioquímica	2020-11-07	jacqueline	vaughn	female	77	1929	base naval rio santiago	sholmes@hotmail.com
697	universidad tecnológica nacional	licenciatura en artes	2020-10-25	jonathan	wilson	male	112	3407	aguay	marcus47@yahoo.com
698	universidad tecnológica nacional	diseño industrial	2021-01-07	andrew	valdez	male	46	3103	aldea santafecina	tyler83@yahoo.com
699	universidad tecnológica nacional	licenciatura en ciencias biológicas	2020-11-06	helen	shepherd	female	46	2124	22 de mayo	tylerlee@yahoo.com
700	universidad tecnológica nacional	licenciatura en ciencias antropológicas	2020-09-27	alexa	cabrera	female	77	7609	balneario la caleta	sstevenson@yahoo.com
701	universidad tecnológica nacional	bioquímica	2021-01-14	shelly	salazar	female	31	4518	aguas calientes	jenniferrodriguez@yahoo.com
