,university,career,inscription_date,first_name,last_name,gender,age,location,email
396,Universidad-nacional-de-río-cuarto,Actuario-,20/Oct/03,Timothy,coleman,M,21/Sep/12,Ciudad-madero,Michaelhorn@hotmail.com
397,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/03,Thomas,smith,M,90/Oct/24,San-jose,Gregory86@gmail.com
398,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Oct/03,Mary,smith,F,12/Jun/25,Valentin-alsina,Davidlawrence@yahoo.com
399,Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,20/Oct/03,Glenn,jones,M,33/Sep/12,Coliqueo,Daltonnicole@hotmail.com
400,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/03,Teresa,gomez,F,27/Mar/22,Capayan,Oking@hotmail.com
401,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/03,Kenneth,johnson,M,23/Jul/14,Claypole,Cwatson@gmail.com
402,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/03,Angie,hoffman,F,85/May/18,Colonia-loma-negra,Zdavis@hotmail.com
403,Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,20/Oct/03,James,thompson,M,68/Dec/26,Caminera-napaleofu,Edward78@gmail.com
404,Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Oct/03,Michael,cross,M,47/Dec/08,Gahan,Andersondorothy@yahoo.com
405,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/03,Seth,palmer,M,17/Nov/02,Cañadon-botello,Andrew27@gmail.com
406,Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/03,Michael,davenport,M,76/May/14,Bocayuba,Qsmith@yahoo.com
407,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Oct/03,Natasha,brown,F,89/Jul/29,13-de-enero,Lperez@gmail.com
408,Universidad-nacional-de-río-cuarto,Bioquímica,20/Oct/03,Robert,moss,M,17/Jul/12,Casbas,Michelle95@yahoo.com
409,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/03,Steven,randall,M,53/Dec/13,Asamblea,Johnathan02@hotmail.com
410,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/03,Vincent,flowers,M,47/Nov/06,6-de-septiembre,Smithkimberly@hotmail.com
411,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/04,Cory,gallagher,M,08/Jan/30,Campo-coliqueo,Fisherteresa@gmail.com
412,Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,20/Oct/04,Zachary,mann,M,05/May/20,25-de-mayo,Amy32@gmail.com
413,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/04,Meredith,marshall,F,37/Apr/05,Barrio-trocha,Susan30@hotmail.com
414,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,20/Oct/04,Crystal,campbell,F,58/Aug/04,Colonia-el-simbol,Angelaburgess@gmail.com
415,Universidad-nacional-de-río-cuarto,Arquitectura,20/Oct/04,Krystal,lowe,F,40/Sep/26,Claverie,Brianhernandez@yahoo.com
416,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/04,Stephanie,gordon,F,47/Jun/28,Copacabana,Carolmiller@hotmail.com
417,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/04,Julian,jacobs,M,88/Apr/05,Campo-monte-la-viruela,Scottariel@yahoo.com
418,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Oct/04,Rachel,powers,F,83/Jun/27,Arturo-almaraz,Johncampbell@hotmail.com
419,Universidad-nacional-de-río-cuarto,Técnico-para-bioterios-,20/Oct/04,Samuel,wagner,M,20/Aug/21,Planchada-banderita,Charlesbrown@hotmail.com
420,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Oct/04,George,watts,M,64/Jun/03,20-de-febrero,Ucastro@gmail.com
421,Universidad-nacional-de-río-cuarto,Licenciatura-en-administración-,20/Oct/04,Veronica,lopez,F,73/Jul/20,Rawson,Larry90@hotmail.com
422,Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,20/Oct/04,Laura,williams,F,07/Sep/03,Ingeniero-balbin,Courtneybauer@hotmail.com
423,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/05,Jennifer,chan,F,04/Nov/10,Alto-del-molle,Rachel79@gmail.com
424,Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/Oct/05,Robin,bates,F,43/Jun/09,Favelli,Hreed@gmail.com
425,Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Oct/05,Aaron,jones,M,09/Mar/14,9-de-julio,Jlewis@hotmail.com
426,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/05,Debbie,alexander,F,59/Jul/26,Gregorio-de-laferrere,Iriddle@gmail.com
427,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-biológicas,20/Oct/05,James,dds,M,60/May/14,Bauer-y-sigel,Mirandahayes@gmail.com
428,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/05,Jennifer,brown,F,88/Oct/27,Campo-caretto,Jeremyclayton@hotmail.com
429,Universidad-nacional-de-río-cuarto,Bioquímica,20/Oct/05,Mark,gallagher,M,07/Dec/08,Bustamante,Hgreer@yahoo.com
430,Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,20/Oct/05,Susan,foster,F,55/Dec/27,Jose-clemente-paz,Ryan78@yahoo.com
431,Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,20/Oct/05,Rebecca,melton,F,30/Sep/17,Atalaya,Chandlerdavid@yahoo.com
432,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/05,Douglas,martin,M,78/May/07,Arañita,Jamessantiago@yahoo.com
433,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,20/Oct/05,Robert,smith,M,18/Mar/04,Challaco,Phillipssarah@gmail.com
434,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/05,Mr.,parker,M,51/Dec/05,Arroyo-aleli,Stephenanderson@yahoo.com
435,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/06,Jorge,wyatt,M,14/Oct/08,Ayacucho,Ballardvictoria@gmail.com
436,Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,20/Oct/06,John,lopez,M,32/Sep/22,3-de-mayo,Johnsonandrea@hotmail.com
437,Universidad-nacional-de-río-cuarto,Bioquímica,20/Oct/06,Mark,pineda,M,40/Sep/10,Boeuf,Wellsautumn@gmail.com
438,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,20/Oct/06,Jennifer,walters,F,86/Sep/14,Maria-magdalena,Hannahstanley@hotmail.com
439,Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,20/Oct/06,Jennifer,flores,F,56/Jul/12,Alto-de-sierra,Fernandezrichard@hotmail.com
440,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/06,Jose,potts,M,18/Nov/12,Lavalle,Transteven@hotmail.com
441,Universidad-nacional-de-río-cuarto,Bioquímica,20/Oct/06,Cory,hill,M,02/May/05,Campo-caretto,Hspencer@hotmail.com
442,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/06,Travis,smith,M,99/Oct/28,Cailomuta,Uross@yahoo.com
443,Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/06,Michele,mills,F,12/Mar/03,Mariano-acosta,Angel42@gmail.com
444,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,20/Oct/06,Jamie,kelly,M,64/Sep/19,Colonia-monte-la-plata,Paulcain@gmail.com
445,Universidad-nacional-de-río-cuarto,Técnico-para-bioterios-,20/Oct/06,Alexa,lopez,F,66/Oct/09,Colonia-el-aguara,Andrew40@yahoo.com
446,Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,20/Oct/06,Tracy,salinas,F,24/Jul/22,Grutly,Jennifer46@yahoo.com
447,Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,20/Oct/07,Francisco,bishop,M,76/Apr/13,Concepcion-del-bermejo,Lallen@hotmail.com
448,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/07,Anthony,bryant,M,47/Apr/01,Cachel,Andrewryan@yahoo.com
449,Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Oct/07,Christopher,ford,M,02/Sep/21,Angeloni,Pameladoyle@gmail.com
450,Universidad-nacional-de-río-cuarto,Actuario-,20/Oct/07,Megan,williams,F,15/Aug/22,Agua-blanca,Jessicagarner@yahoo.com
451,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/07,Brandon,jones,M,53/Jul/10,Ingeniero-allan,Emilyklein@hotmail.com
452,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/07,Kristen,hurst,F,14/Apr/22,Avena,Wilsoncolleen@hotmail.com
453,Universidad-nacional-de-río-cuarto,Medicina,20/Oct/07,Michelle,smith,F,64/May/19,Agua-azul,Kristin13@gmail.com
454,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/07,Chelsea,levine,F,67/Mar/23,Aconquija,Ogray@gmail.com
455,Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Oct/07,Julie,patrick,F,93/Jul/21,El-abanico,Juanthomas@yahoo.com
456,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-biológicas,20/Oct/08,Matthew,ford,M,07/Feb/25,Gobernador-benegas,Lortega@yahoo.com
457,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/08,Anthony,wright,M,12/May/30,Armstrong,Sjimenez@hotmail.com
458,Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,20/Oct/08,Pamela,alvarez,F,76/Mar/17,Allen,Wilsonandrew@gmail.com
459,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/08,Jennifer,raymond,F,05/Dec/24,Amberes,Destiny12@hotmail.com
460,Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,20/Oct/08,Terri,cole,F,26/Jul/13,Camaron-chico,Wandahughes@gmail.com
461,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/08,Christine,barry,F,45/Apr/24,Barrio-parque-leloir,Wellssusan@yahoo.com
462,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,20/Oct/08,Greg,hamilton,M,71/Jun/24,Alfredo-demarchi,Fnicholson@yahoo.com
463,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/08,Jessica,gentry,F,37/Mar/07,La-legua,Samantha83@yahoo.com
464,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/08,Rebekah,simpson,F,22/Sep/03,Balcosna,Harriskenneth@hotmail.com
465,Universidad-nacional-de-río-cuarto,Agronomía,20/Oct/08,William,diaz,M,50/Dec/01,Arturo-vatteone,Thomas48@yahoo.com
466,Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Oct/08,Kathy,winters,F,55/Oct/29,Aaron-castellanos,Murphyjorge@hotmail.com
467,Universidad-nacional-de-río-cuarto,Arquitectura,20/Oct/08,Samuel,cruz,M,94/Mar/14,Carlos-maria-naon,Mgarcia@gmail.com
468,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/09,Ashley,mullen,F,03/Aug/03,San-genaro-norte,Nancy11@yahoo.com
469,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-geológicas,20/Oct/09,Victoria,prince,F,21/Oct/24,El-medano,Steven56@gmail.com
470,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-biológicas,20/Oct/09,Christie,white,F,22/Apr/26,Colonia-belgrano,Ndavenport@gmail.com
471,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/09,Catherine,evans,F,06/Nov/10,Arroyo-moreira,Bellmatthew@hotmail.com
472,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/09,Todd,washington,M,50/Nov/25,El-talar,Kingelizabeth@yahoo.com
473,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/09,Maria,morgan,F,52/Jun/22,Bagual,Wattsjeremy@yahoo.com
474,Universidad-nacional-de-río-cuarto,Actuario-,20/Oct/09,Louis,brock,M,16/Jun/15,Ancon,Griffindavid@yahoo.com
475,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,20/Oct/09,Thomas,hall,M,19/May/05,10-de-mayo,Michaelallen@hotmail.com
476,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/09,Brandon,ortega,M,90/Oct/29,El-durazno,Theodore84@yahoo.com
477,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,20/Oct/10,Christopher,jr.,M,03/Oct/13,Cari-larquea,Millerjoshua@hotmail.com
478,Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/Oct/10,Kimberly,browning,F,82/May/12,Nonogasta,Jbird@gmail.com
479,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-geológicas,20/Oct/10,Dawn,walker,F,17/Oct/03,Bartolome-mitre,Amanda72@yahoo.com
480,Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,20/Oct/10,Courtney,nguyen,F,16/Jul/20,16-de-julio,Steven39@yahoo.com
481,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/10,Daniel,melendez,M,14/May/05,El-rincon,Jasongarcia@yahoo.com
482,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/11,Anthony,ochoa,M,95/Jan/28,Colonia-beaufort,Gilbert37@hotmail.com
483,Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Oct/11,Nathaniel,coleman,M,83/Mar/02,El-tala,Shill@gmail.com
484,Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Oct/11,Ian,thomas,M,68/Nov/09,El-chalten,Clong@hotmail.com
485,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/11,Don,reyes,M,85/Dec/09,Campo-pesoa,Paul32@hotmail.com
486,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,20/Oct/11,Amanda,clark,F,00/May/15,Kilometro-125,Llane@gmail.com
487,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Oct/11,Beverly,lane,F,93/Apr/25,Chiclana,Flawrence@yahoo.com
488,Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,20/Oct/11,Brittney,mack,F,02/Apr/04,Campo-coliqueo,Tonyamcgrath@hotmail.com
489,Universidad-nacional-de-río-cuarto,Medicina,20/Oct/11,Craig,morgan,M,63/Jan/04,Ceballos,Ghardy@hotmail.com
490,Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/Oct/12,John,gonzales,M,06/Jan/01,Aconquija,Jamesho@yahoo.com
491,Universidad-nacional-de-río-cuarto,Técnico-para-bioterios-,20/Oct/12,Christina,mueller,F,10/Sep/09,Las-toninas,Emily78@yahoo.com
492,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/12,William,hernandez,M,12/Oct/30,Cantera-aguirre,Zbrown@hotmail.com
493,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/12,Daniel,mooney,M,38/Jul/09,Colonia-mabragaña,Nlittle@hotmail.com
494,Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,20/Oct/12,Jerry,brooks,M,06/Aug/22,Desvio-boero,Wellscorey@yahoo.com
495,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Oct/12,Vanessa,miller,F,73/Dec/19,Cristolia,Daltonalexandria@gmail.com
496,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/12,Christopher,crawford,M,09/May/06,La-colina,Stevensonmichelle@hotmail.com
497,Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/12,Susan,hopkins,F,45/Jan/18,Cipolletti,Timothymcdonald@hotmail.com
498,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/12,Michael,carson,M,13/Feb/18,Punta-de-los-llanos,Gmorgan@yahoo.com
499,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/12,Mary,phd,F,85/Jun/07,Abel,Evan37@gmail.com
500,Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Oct/12,Jordan,jones,F,34/Dec/11,Colonia-avellaneda,Laura25@gmail.com
501,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/12,Brenda,anderson,F,33/Mar/27,Almirante-brown,Anthonydean@gmail.com
502,Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Oct/12,Lauren,allison,F,53/Nov/27,San-marcelo,Carsontara@gmail.com
503,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/13,John,black,M,37/Nov/27,Aldea-apeleg,Gdean@gmail.com
504,Universidad-nacional-de-río-cuarto,Agronomía,20/Oct/13,Alexander,thompson,M,09/Dec/20,Barrio-emir-ramon-juarez,Sferrell@yahoo.com
505,Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Oct/13,Benjamin,logan,M,26/May/27,Cañada-seca,Parker91@yahoo.com
506,Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Oct/13,Troy,rodriguez,M,37/Nov/16,Bahia-creek,Guerrabobby@gmail.com
507,Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,20/Oct/13,Ryan,bowers,M,76/Jun/11,Achico,Isaiahlivingston@gmail.com
508,Universidad-nacional-de-río-cuarto,Agronomía,20/Oct/13,Rebecca,brown,F,18/Feb/12,Arata,Lbird@yahoo.com
509,Universidad-nacional-de-río-cuarto,Arquitectura,20/Oct/13,Blake,adams,M,17/Apr/24,Rio-tala,Elizabeth89@yahoo.com
510,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/13,Jeffrey,cohen,M,51/Sep/25,Libertad,Charles68@hotmail.com
511,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Oct/13,Nathaniel,velez,M,61/Sep/11,Colonia-el-aguara,Brianharris@hotmail.com
512,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Oct/13,Susan,martin,F,36/Apr/13,Cañadon-del-toro,Wjohns@gmail.com
513,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/13,Charles,lin,M,48/Aug/10,El-peregrino,Alexandercarroll@yahoo.com
514,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/13,Tyler,miller,M,03/Jan/30,El-potrero,Dennis73@hotmail.com
515,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/13,Michele,harrison,F,46/Apr/06,Alanices,Gardneramanda@yahoo.com
516,Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,20/Oct/13,Laura,mckee,F,12/Mar/09,Asuncion,Chris27@hotmail.com
517,Universidad-nacional-de-río-cuarto,Actuario-,20/Oct/13,Erica,moran,F,60/Apr/14,Angeloni,Xwilliams@gmail.com
518,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/13,Ian,arellano,M,15/Dec/15,Alagon,Juliagoodman@gmail.com
519,Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,20/Oct/13,Dr.,bowen,F,53/Apr/21,Colonia-dos-rosas-y-la-legua,Whitney40@yahoo.com
520,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/14,Bianca,carter,F,97/Apr/17,Colonia-la-oracion,Ambertaylor@yahoo.com
521,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/14,Connor,walker,M,30/Oct/03,El-chalten,Bondlisa@hotmail.com
522,Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,20/Oct/14,Megan,rios,F,17/Apr/04,Arroyo-seco,Gonzalezmargaret@gmail.com
523,Universidad-nacional-de-río-cuarto,Licenciatura-en-administración-,20/Oct/14,Diane,stephens,F,68/May/27,La-union,Apitts@yahoo.com
524,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/14,Misty,shah,F,12/Jul/04,Arana,Qmurphy@gmail.com
525,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/14,Debbie,manning,F,75/Mar/04,Diamante,Davidrodriguez@hotmail.com
526,Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Oct/14,Scott,woodard,M,09/Feb/27,28-de-julio,Devin80@gmail.com
527,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/14,Kelly,johnson,F,04/Jan/22,Kilometro-45,Michelle23@hotmail.com
528,Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,20/Oct/14,Todd,gross,M,52/Oct/16,Colonia-dos-rosas-y-la-legua,Isanchez@gmail.com
529,Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/14,David,smith,M,83/Oct/05,Berraondo,Michellenelson@hotmail.com
530,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/14,Dustin,nelson,M,04/Jul/12,Banda-de-lucero,Wjohnson@yahoo.com
531,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/14,Jeanne,carter,F,12/Jul/17,Barrientos,Andrew53@gmail.com
532,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-geológicas,20/Oct/14,Ashley,lindsey,F,68/Jan/04,Villa-santos-tesei,Kwarner@yahoo.com
533,Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/Oct/14,Melissa,martin,F,43/Oct/27,Alma-grande,Jamesdonald@hotmail.com
534,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/15,Katherine,conley,F,03/Apr/09,Abdon-castro-tolay,Bmay@hotmail.com
535,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/15,Travis,lawson,M,89/Sep/18,Isla,Vanessasanchez@yahoo.com
536,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/15,Alyssa,rivera,F,14/Nov/19,Bella-union-paraje,Brianfloyd@hotmail.com
537,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/15,Kathy,smith,F,24/Jul/30,Aguadita,Jasmine72@gmail.com
538,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/15,Alejandro,cooley,M,97/Sep/10,Andrade,Vincentestrada@gmail.com
539,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/15,Daniel,webster,M,20/Mar/27,Trujui,Gonzalesbrandon@hotmail.com
540,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/15,Alexander,baker,M,56/Feb/07,El-carbalino,Uneal@hotmail.com
541,Universidad-nacional-de-río-cuarto,Arquitectura,20/Oct/15,Charles,gonzalez,M,64/Aug/26,Barrio-gral-jose-de-san-martin,Logandavid@gmail.com
542,Universidad-nacional-de-río-cuarto,Arquitectura,20/Oct/15,Jonathan,banks,M,13/Sep/28,Emilio-lamarca,Mzuniga@yahoo.com
543,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,20/Oct/15,Kim,garcia,F,12/Dec/30,Caminera,Christian97@yahoo.com
544,Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Oct/15,Brittany,smith,F,16/Sep/28,Colonia-santa-rosa,Nancy96@hotmail.com
545,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Oct/15,Marcus,cherry,M,16/Apr/11,Chumbicha,Richard88@yahoo.com
546,Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/15,Victoria,miller,F,46/Aug/25,1-de-mayo,Qgarcia@gmail.com
547,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/15,Randy,peterson,M,70/Aug/30,Faro-querandi,Choward@gmail.com
548,Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Oct/15,Ms.,smith,F,62/May/29,Recalde,Igonzalez@yahoo.com
549,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/16,Trevor,williams,M,23/Sep/04,20-de-septiembre,Epace@yahoo.com
550,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/16,Brian,adams,M,73/Nov/17,Nelson,Tina72@hotmail.com
551,Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Oct/16,Joshua,owens,M,16/May/28,Capitan-montoya,Curtisayala@hotmail.com
552,Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/16,Timothy,quinn,M,12/Apr/25,Campo-de-talamayo,Singhthomas@gmail.com
553,Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Oct/16,Angel,hansen,F,17/Mar/25,Juancho,Michael45@yahoo.com
554,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/16,Roy,baker,M,21/Apr/07,Avanzada,Mhenderson@hotmail.com
555,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/16,Renee,espinoza,F,68/Dec/09,Ezpeleta-este,Vincentferguson@gmail.com
556,Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-ambientales,20/Oct/16,Larry,hall,M,07/Sep/30,Cachari,Stevensonlinda@hotmail.com
557,Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Oct/16,Anna,le,F,77/Dec/08,El-campamento,Christinapalmer@yahoo.com
558,Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Oct/17,Charles,hogan,M,97/Nov/10,Sarandi,Scottobrien@gmail.com
559,Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Oct/17,Tony,wright,M,14/Mar/31,Abra-de-hinojo,Jasonsullivan@gmail.com
560,Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,20/Oct/17,Amy,jimenez,F,54/Sep/05,Anasagasti,Dmanning@gmail.com
561,Universidad-nacional-de-río-cuarto,Farmacia,20/Oct/17,Heather,md,F,11/Feb/05,Haras-san-jacinto,Jeremiahkelley@hotmail.com
562,Universidad-nacional-de-río-cuarto,Contador-público-,20/Oct/17,Mark,whitaker,M,21/Aug/29,Capitan-bermudez,Wguzman@hotmail.com
563,Universidad-nacional-de-río-cuarto,Actuario-,20/Oct/17,Ashley,rodriguez,F,11/Apr/18,Bajo-caracoles,Drojas@hotmail.com
564,Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/17,Shawn,knox,M,19/Nov/14,Planicie-banderita,Angelaschmidt@hotmail.com
